S.no,Application_Name,Customer_Initiated_Transactions_Volume_Mn,Customer_Initiated_Transactions_Value_Cr,B2C_Transactions_Volume_Mn,B2C_Transactions_Value_Cr,B2B_Transactions_Volume_Mn,B2B_Transactions_Value_Cr,Total_Volume_Mn,Total_Value_Cr,Year,Month
277,Google Pay,2079.92,365989.27,0.0,0.0,0.0,0.0,2079.92,365989.27,2022,may
278,Groww,0.51,335.28,0.0,0.0,0.0,0.0,0.51,335.28,2022,may
279,HDFC Bank Apps,6.95,1981.11,0.0,0.0,0.0,0.0,6.95,1981.11,2022,may
280,HSBC Bank Apps,0.1,63.07,0.0,0.1,0.0,0.0,0.1,63.17,2022,may
281,ICICI Bank Apps,32.75,9221.65,2.01,120.93,2.82,1714.32,37.59,11056.9,2022,may
282,IDBI Bank Apps,0.03,18.48,0.0,0.0,0.0,0.0,0.03,18.48,2022,may
283,IDFC Bank Apps,4.75,626.34,0.0,0.0,0.0,0.0,4.75,626.34,2022,may
284,India Post Payments Bank Apps,3.1,351.88,0.0,0.0,0.0,0.0,3.1,351.88,2022,may
285,Indian Bank Apps,0.16,53.11,0.0,0.0,0.0,0.02,0.16,53.13,2022,may
286,Indian Overseas Bank Apps,0.01,2.35,0.0,0.0,0.0,0.0,0.01,2.35,2022,may
287,IndusInd Bank Apps,1.01,1711.21,0.0,0.0,0.0,0.0,1.01,1711.21,2022,may
288,Janata Sahakari Bank Apps,0.01,4.79,0.0,0.0,0.0,0.0,0.01,4.79,2022,may
289,Jio Payments Bank Apps,2.08,127.88,0.0,0.0,0.0,0.0,2.08,127.88,2022,may
290,Jupiter,1.79,215.44,0.0,0.0,0.0,0.0,1.79,215.44,2022,may
291,Jupiter Edge (LivQuick PPI),0.1,5.74,0.0,0.0,0.0,0.0,0.1,5.74,2022,may
292,Karnataka Bank Apps,0.33,40.34,0.0,0.0,0.0,0.0,0.33,40.34,2022,may
293,Karur Vysya Bank Apps,0.04,17.69,0.0,0.0,0.0,0.0,0.04,17.69,2022,may
294,Kotak Mahindra Bank Apps,8.5,1882.81,0.0,0.0,0.0,2.19,8.5,1885.0,2022,may
295,MakeMyTrip,0.09,43.26,0.0,0.0,0.0,0.0,0.09,43.26,2022,may
296,MI Pay,0.2,33.9,0.0,0.0,0.0,0.0,0.2,33.9,2022,may
297,Mobikwik,2.46,397.7,0.0,0.0,0.0,0.0,2.46,397.7,2022,may
298,NSDL Payments Bank Apps,0.02,2.39,0.0,0.0,0.0,0.0,0.02,2.39,2022,may
299,Paytm Payments Bank App,780.87,91546.5,3.66,5.96,0.19,224.61,887.45,108276.78,2022,may
300,PhonePe,2778.75,511028.81,0.0,0.0,0.0,0.0,2778.75,511028.81,2022,may
301,Punjab National Bank Apps,0.09,43.77,0.0,0.0,0.0,0.0,0.09,43.77,2022,may
302,Punjab Sind Bank Apps,0.01,6.39,0.0,0.0,0.0,0.0,0.01,6.39,2022,may
303,RBL Bank Apps,0.32,124.01,0.0,0.0,0.05,1.38,0.38,125.39,2022,may
304,Samsung Pay,4.11,490.3,0.0,0.0,0.0,0.0,4.11,490.3,2022,may
305,South Indian Bank Apps,0.14,49.73,0.0,0.0,0.0,0.0,0.14,49.73,2022,may
306,Standard Chartered Bank Apps,0.13,70.48,0.0,0.0,0.0,0.0,0.13,70.48,2022,may
307,State Bank of India Apps,4.18,2195.66,0.0,0.0,0.0,0.0,4.18,2195.66,2022,may
308,Tamilnad Mercantile Bank Apps,0.01,1.13,0.0,0.0,0.0,0.0,0.01,1.13,2022,may
309,TataNeu,0.22,30.33,0.0,0.0,0.0,0.0,0.22,30.33,2022,may
310,UCO Bank Apps,0.22,46.39,0.0,0.0,0.0,0.0,0.22,46.39,2022,may
311,Ultracash,0.05,4.4,0.0,0.0,0.0,0.0,0.05,4.4,2022,may
312,Union Bank Apps,0.45,211.85,0.0,0.0,0.0,0.0,0.45,211.85,2022,may
313,Utkarsh Small Finance Bank Apps,0.01,4.43,0.0,0.0,0.0,0.0,0.01,4.43,2022,may
314,WhatsApp,3.48,294.98,0.0,0.0,0.0,0.0,3.48,294.98,2022,may
315,Yes Bank Apps,38.19,10760.55,0.0,0.0,1.5,999.61,39.69,11760.16,2022,may
316,YuvaPay,0.04,88.95,0.0,0.0,0.0,0.0,0.04,88.95,2022,may
317,Others,0.03,10.7,0.0,0.0,0.0,0.0,0.03,10.7,2022,may
318,Airtel Payments Bank Apps,6.38,506.14,0.0,0.0,0.0,0.0,6.38,506.2,2022,jun
319,Allahabad Bank Apps,0.02,6.79,0.0,0.0,0.0,0.0,0.02,6.79,2022,jun
320,Amazon Pay,68.4,6541.84,0.0,0.0,0.0,0.0,68.4,6541.84,2022,jun
321,AU Small Finance Bank Apps,0.38,120.24,0.0,0.0,0.0,0.0,0.38,120.24,2022,jun
322,Axis Bank Apps,6.96,1217.71,0.11,11.05,45.53,39.61,52.6,1268.38,2022,jun
323,Bajaj Finserv,1.16,85.49,0.0,0.0,0.0,0.0,1.16,85.49,2022,jun
324,Bajaj Markets,0.01,1.2,0.0,0.0,0.0,0.0,0.01,1.2,2022,jun
325,Bank of Baroda Apps,0.83,347.72,0.0,0.0,0.0,0.0,0.83,347.72,2022,jun
326,Bank of India Apps,0.13,41.82,0.0,0.0,0.0,0.0,0.13,41.82,2022,jun
327,Bank of Maharashtra Apps,0.06,15.77,0.0,0.0,0.0,0.0,0.06,15.77,2022,jun
328,BHIM,22.6,7527.98,0.0,0.0,0.0,0.0,22.6,7527.98,2022,jun
329,Canara Bank Apps,0.34,109.78,0.0,0.0,0.0,0.0,0.34,109.78,2022,jun
330,Central Bank of India Apps,0.15,54.06,0.0,0.0,0.0,0.0,0.15,54.06,2022,jun
331,Citi Bank Apps,0.13,63.54,0.0,0.0,0.0,0.0,0.13,63.54,2022,jun
332,City Union Bank Apps,0.03,8.72,0.0,0.0,0.0,0.0,0.03,8.72,2022,jun
333,Cointab,0.06,23.99,0.0,0.0,0.0,0.0,0.06,23.99,2022,jun
334,Cred,13.4,17583.25,0.0,0.0,0.0,0.0,13.4,17583.25,2022,jun
335,DBS Digibank Apps,0.46,171.69,0.0,0.0,0.0,0.0,0.46,171.69,2022,jun
336,Deutsche Bank Apps,1.51,99.12,0.0,0.0,0.0,0.0,1.51,99.12,2022,jun
337,Dhanlaxmi Bank Apps,0.01,2.7,0.0,0.0,0.0,0.0,0.01,2.7,2022,jun
338,Equitas Small Finance Bank Apps,0.01,3.87,0.0,0.0,0.0,0.0,0.01,3.87,2022,jun
339,Fave,0.12,6.94,0.0,0.0,0.0,0.0,0.12,6.94,2022,jun
340,Federal Bank Apps,3.55,494.21,0.0,0.0,0.0,0.0,3.55,494.21,2022,jun
341,Fino Payments bank Apps,0.05,3.17,0.0,0.0,0.0,0.0,0.05,3.17,2022,jun
342,Finshell Pay,0.1,5.3,0.0,0.0,0.0,0.0,0.1,5.3,2022,jun
343,GoIbibo,0.01,3.87,0.0,0.0,0.0,0.0,0.01,3.87,2022,jun
344,Google Pay,2025.89,355137.2,0.0,0.0,0.0,0.0,2025.89,355137.2,2022,jun
345,Groww,0.72,416.73,0.0,0.0,0.0,0.0,0.72,416.73,2022,jun
346,HDFC Bank Apps,8.24,2066.22,0.0,0.0,0.0,0.0,8.24,2066.22,2022,jun
347,HSBC Bank Apps,0.11,61.38,0.0,0.0,0.0,0.0,0.11,61.39,2022,jun
348,ICICI Bank Apps,35.25,6931.44,4.11,3270.67,0.01,0.03,39.37,10202.14,2022,jun
349,IDBI Bank Apps,0.03,15.71,0.0,0.0,0.0,0.0,0.03,15.71,2022,jun
350,IDFC Bank Apps,7.03,663.65,0.0,0.0,0.0,0.0,7.03,663.65,2022,jun
351,India Post Payments Bank Apps,3.98,467.34,0.0,0.0,0.0,0.0,3.98,467.34,2022,jun
352,Indian Bank Apps,0.17,53.3,0.0,0.38,0.0,0.0,0.17,53.68,2022,jun
353,Indian Overseas Bank Apps,0.01,2.98,0.0,0.0,0.0,0.0,0.01,2.98,2022,jun
354,IndusInd Bank Apps,1.0,1645.13,0.0,0.0,0.0,0.0,1.0,1645.13,2022,jun
355,Janata Sahakari Bank Apps,0.01,4.47,0.0,0.0,0.0,0.0,0.01,4.47,2022,jun
356,Jio Payments Bank Apps,1.87,116.34,0.0,0.0,0.0,0.0,1.87,116.34,2022,jun
357,Jupiter,1.89,223.22,0.0,0.0,0.0,0.0,1.89,223.22,2022,jun
358,Jupiter Edge (LivQuick PPI),0.13,8.72,0.0,0.0,0.0,0.0,0.13,8.72,2022,jun
359,Karnataka Bank Apps,0.32,43.13,0.0,0.0,0.0,0.0,0.32,43.13,2022,jun
360,Karur Vysya Bank Apps,0.04,15.91,0.0,0.0,0.0,0.0,0.04,15.91,2022,jun
361,Kotak Mahindra Bank Apps,8.33,1758.64,0.01,3.64,0.0,0.0,8.33,1762.28,2022,jun
362,MakeMyTrip,0.11,51.45,0.0,0.0,0.0,0.0,0.11,51.45,2022,jun
363,MI Pay,0.17,29.61,0.0,0.0,0.0,0.0,0.17,29.61,2022,jun
364,Mobikwik,2.31,404.63,0.0,0.0,0.0,0.0,2.31,404.63,2022,jun
365,NSDL Payments Bank Apps,0.02,2.44,0.0,0.0,0.0,0.0,0.02,2.44,2022,jun
366,Paytm Payments Bank App,778.87,89388.78,0.35,412.2,0.0,0.0,877.5,102119.9,2022,jun
367,PhonePe,2732.59,501474.48,0.0,0.0,0.0,0.0,2732.59,501474.48,2022,jun
368,Punjab National Bank Apps,0.08,40.68,0.0,0.0,0.0,0.0,0.08,40.68,2022,jun
369,Punjab Sind Bank Apps,0.01,5.93,0.0,0.0,0.0,0.0,0.01,5.93,2022,jun
370,RBL Bank Apps,0.35,121.0,0.07,2.89,0.0,0.0,0.42,123.89,2022,jun
371,Samsung Pay,4.07,468.23,0.0,0.0,0.0,0.0,4.07,468.23,2022,jun
372,South Indian Bank Apps,0.14,46.66,0.0,0.0,0.0,0.0,0.14,46.66,2022,jun
373,Standard Chartered Bank Apps,0.13,69.13,0.0,0.0,0.0,0.0,0.13,69.13,2022,jun
374,State Bank of India Apps,3.83,1947.1,0.0,0.0,0.0,0.0,3.83,1947.1,2022,jun
375,Tamilnad Mercantile Bank Apps,0.03,4.02,0.0,0.0,0.0,0.0,0.03,4.02,2022,jun
376,TataNeu,0.12,19.41,0.0,0.0,0.0,0.0,0.12,19.41,2022,jun
377,TJSB Bank Apps,0.01,2.1,0.0,0.0,0.0,0.0,0.01,2.1,2022,jun
378,UCO Bank Apps,0.22,42.3,0.0,0.0,0.0,0.0,0.22,42.3,2022,jun
379,Ultracash,0.03,3.32,0.0,0.0,0.0,0.0,0.03,3.32,2022,jun
380,Union Bank Apps,0.45,199.8,0.0,0.0,0.0,0.0,0.45,199.8,2022,jun
381,Utkarsh Small Finance Bank Apps,0.01,3.47,0.0,0.0,0.0,0.0,0.01,3.47,2022,jun
382,WhatsApp,23.04,429.06,0.0,0.0,0.0,0.0,23.04,429.06,2022,jun
383,Yes Bank Apps,41.67,9889.56,2.35,1257.6,0.0,0.0,44.03,11147.17,2022,jun
384,YuvaPay,0.03,58.31,0.0,0.0,0.0,0.0,0.03,58.31,2022,jun
385,Others,0.02,6.34,0.0,0.0,0.0,0.0,0.02,6.34,2022,jun
386,Airtel Payments Bank Apps,7.4,555.09,0.0,0.0,0.0,0.0,7.41,555.26,2022,jul
387,Allahabad Bank Apps,0.03,6.95,0.0,0.0,0.0,0.0,0.03,6.95,2022,jul
388,Amazon Pay,68.77,6751.8,0.0,0.0,0.0,0.0,68.77,6751.8,2022,jul
389,AU Small Finance Bank Apps,0.42,131.49,0.0,0.0,0.0,0.0,0.42,131.49,2022,jul
390,Axis Bank Apps,7.35,1174.32,46.63,38.1,0.02,1.53,53.99,1213.95,2022,jul
391,Bajaj Finserv,1.95,128.52,0.0,0.0,0.0,0.0,1.95,128.52,2022,jul
392,Bajaj Markets,0.02,1.66,0.0,0.0,0.0,0.0,0.02,1.66,2022,jul
393,Bandhan Bank Apps,0.01,1.35,0.0,0.0,0.0,0.0,0.01,1.35,2022,jul
394,Bank of Baroda Apps,0.88,354.45,0.0,0.0,0.0,0.0,0.88,354.45,2022,jul
395,Bank of India Apps,0.15,46.44,0.0,0.0,0.0,0.0,0.15,46.44,2022,jul
396,Bank of Maharashtra Apps,0.06,16.47,0.0,0.0,0.0,0.0,0.06,16.47,2022,jul
397,BHIM,24.48,7823.95,0.0,0.0,0.0,0.0,24.48,7823.95,2022,jul
398,Canara Bank Apps,0.47,128.79,0.0,0.0,0.0,0.0,0.47,128.79,2022,jul
399,Central Bank of India Apps,0.22,58.37,0.0,0.0,0.0,0.0,0.22,58.37,2022,jul
400,Citi Bank Apps,0.11,63.66,0.0,0.0,0.0,0.0,0.11,63.66,2022,jul
401,City Union Bank Apps,0.03,10.19,0.0,0.0,0.0,0.0,0.03,10.19,2022,jul
402,Cointab,0.07,27.3,0.0,0.0,0.0,0.0,0.07,27.3,2022,jul
403,Cred,14.89,19716.43,0.0,0.0,0.0,0.0,14.89,19716.43,2022,jul
404,DBS Digibank Apps,0.47,179.27,0.0,0.0,0.0,0.0,0.47,179.27,2022,jul
405,Deutsche Bank Apps,1.87,116.0,0.0,0.0,0.0,0.01,1.87,116.01,2022,jul
406,Dhanlaxmi Bank Apps,0.01,2.86,0.0,0.0,0.0,0.0,0.01,2.86,2022,jul
407,Equitas Small Finance Bank Apps,0.01,4.89,0.0,0.0,0.0,0.0,0.01,4.89,2022,jul
408,Fave,0.16,11.06,0.0,0.0,0.0,0.0,0.16,11.06,2022,jul
409,Federal Bank Apps,3.85,539.55,0.0,0.0,0.0,0.0,3.85,539.55,2022,jul
410,Fino Payments Bank Apps,0.06,4.26,0.0,0.0,0.0,0.0,0.06,4.26,2022,jul
411,GoIbibo,0.01,5.1,0.0,0.0,0.0,0.0,0.01,5.1,2022,jul
412,Google Pay,2130.63,366669.09,0.0,0.0,0.0,0.0,2130.63,366669.09,2022,jul
413,Groww,0.49,290.31,0.0,0.0,0.0,0.0,0.49,290.31,2022,jul
414,HDFC Bank Apps,9.38,2341.28,0.0,0.0,0.0,0.0,9.38,2341.28,2022,jul
415,HSBC Bank Apps,0.11,68.43,0.0,0.04,0.0,0.0,0.11,68.47,2022,jul
416,ICICI Bank Apps,32.53,7745.19,0.46,32.24,4.36,3731.87,37.34,11509.29,2022,jul
417,IDBI Bank Apps,0.03,16.42,0.0,0.0,0.0,0.0,0.03,16.42,2022,jul
418,IDFC Bank Apps,8.28,645.34,0.0,0.0,0.0,0.0,8.28,645.34,2022,jul
419,India Post Payments Bank Apps,4.08,480.59,0.0,0.0,0.0,0.0,4.08,480.59,2022,jul
420,Indian Bank Apps,0.2,58.15,0.0,0.0,0.01,13.23,0.21,71.39,2022,jul
421,Indian Overseas Bank Apps,0.01,3.74,0.0,0.0,0.0,0.0,0.01,3.74,2022,jul
422,IndusInd Bank Apps,0.99,1652.26,0.0,0.0,0.0,0.0,0.99,1652.26,2022,jul
423,Janata Sahakari Bank Apps,0.01,4.15,0.0,0.0,0.0,0.0,0.01,4.15,2022,jul
424,Jio Payments Bank Apps,1.9,116.59,0.0,0.0,0.0,0.0,1.9,116.59,2022,jul
425,Jupiter,2.1,254.14,0.0,0.0,0.0,0.0,2.1,254.14,2022,jul
426,Karnataka Bank Apps,0.35,48.01,0.0,0.0,0.0,0.0,0.35,48.01,2022,jul
427,Karur Vysya Bank Apps,0.04,15.66,0.0,0.0,0.0,0.0,0.04,15.66,2022,jul
428,Kotak Mahindra Bank Apps,8.86,1815.87,0.0,0.0,0.0,0.46,8.86,1816.33,2022,jul
429,MakeMyTrip,0.13,58.19,0.0,0.0,0.0,0.0,0.13,58.19,2022,jul
430,MI Pay,0.16,26.98,0.0,0.0,0.0,0.0,0.16,26.98,2022,jul
431,Mobikwik,2.48,462.17,0.0,0.0,0.0,0.0,2.48,462.17,2022,jul
432,NSDL Payments Bank Apps,0.02,3.5,0.0,0.0,0.0,0.0,0.02,3.5,2022,jul
433,Paytm Payments Bank App,828.63,94507.77,0.55,1.91,0.38,465.62,933.88,111149.66,2022,jul
434,PhonePe,2993.83,524742.49,0.0,0.0,0.0,0.0,2993.83,524742.49,2022,jul
435,Punjab National Bank Apps,0.07,35.7,0.0,0.0,0.0,0.0,0.07,35.7,2022,jul
436,Punjab Sind Bank Apps,0.01,4.03,0.0,0.0,0.0,0.0,0.01,4.03,2022,jul
437,RBL Bank Apps,0.52,120.48,0.0,0.0,0.02,0.69,0.54,121.17,2022,jul
438,Samsung Pay,4.05,472.39,0.0,0.0,0.0,0.0,4.05,472.39,2022,jul
439,South Indian Bank Apps,0.15,46.97,0.0,0.0,0.0,0.0,0.15,46.97,2022,jul
440,Standard Chartered Bank Apps,0.14,74.11,0.0,0.0,0.0,0.0,0.14,74.11,2022,jul
441,State Bank of India Apps,4.15,2013.47,0.0,0.0,0.0,0.0,4.15,2013.47,2022,jul
442,Tamilnad Mercantile Bank Apps,0.05,6.78,0.0,0.0,0.0,0.0,0.05,6.78,2022,jul
443,TataNeu,0.11,17.26,0.0,0.0,0.0,0.0,0.11,17.26,2022,jul
444,TJSB Bank Apps,0.01,2.26,0.0,0.0,0.0,0.0,0.01,2.26,2022,jul
445,UCO Bank Apps,0.22,46.83,0.0,0.0,0.0,0.0,0.22,46.83,2022,jul
446,Ultracash,0.03,2.08,0.0,0.0,0.0,0.0,0.03,2.08,2022,jul
447,Union Bank Apps,0.49,208.03,0.0,0.0,0.0,0.0,0.49,208.03,2022,jul
448,Utkarsh Small Finance Bank Apps,0.02,4.55,0.0,0.0,0.0,0.0,0.02,4.55,2022,jul
449,WhatsApp,6.18,502.0,0.0,0.0,0.0,0.0,6.18,502.0,2022,jul
450,Yes Bank Apps,55.35,13868.41,0.0,0.0,5.45,1367.63,60.8,15236.04,2022,jul
451,YuvaPay,0.01,21.38,0.0,0.0,0.0,0.0,0.01,21.38,2022,jul
452,Others,0.02,5.15,0.0,0.0,0.0,0.0,0.02,5.15,2022,jul
453,Airtel Payments Bank Apps,7.96,608.38,0.0,0.0,0.0,0.01,7.96,608.5,2022,aug
454,Allahabad Bank Apps,0.03,7.7,0.0,0.0,0.0,0.0,0.03,7.7,2022,aug
455,Amazon Pay,62.43,6353.15,0.0,0.0,0.0,0.0,62.43,6353.15,2022,aug
456,AU Small Finance Bank Apps,0.45,138.7,0.0,0.0,0.0,0.0,0.45,138.7,2022,aug
457,Axis Bank Apps,7.39,1313.76,50.7,42.71,0.02,1.42,58.11,1357.89,2022,aug
458,Bajaj Finserv,2.45,178.59,0.0,0.0,0.0,0.0,2.45,178.59,2022,aug
459,Bajaj Markets,0.02,1.58,0.0,0.0,0.0,0.0,0.02,1.58,2022,aug
460,Bandhan Bank Apps,0.01,1.25,0.0,0.0,0.0,0.0,0.01,1.25,2022,aug
461,Bank of Baroda Apps,0.99,383.42,0.0,0.0,0.0,0.0,0.99,383.43,2022,aug
462,Bank of India Apps,0.17,54.81,0.0,0.0,0.0,0.0,0.17,54.81,2022,aug
463,Bank of Maharashtra Apps,0.07,17.19,0.0,0.0,0.0,0.0,0.07,17.19,2022,aug
464,BHIM,24.99,7860.48,0.0,0.0,0.0,0.0,24.99,7860.48,2022,aug
465,Canara Bank Apps,0.67,176.37,0.0,0.0,0.0,0.0,0.67,176.37,2022,aug
466,Central Bank of India Apps,0.24,64.59,0.0,0.0,0.0,0.01,0.24,64.59,2022,aug
467,Citi Bank Apps,0.11,63.08,0.0,0.0,0.0,0.0,0.11,63.08,2022,aug
468,City Union Bank Apps,0.04,11.45,0.0,0.0,0.0,0.0,0.04,11.45,2022,aug
469,Cointab,0.06,24.98,0.0,0.0,0.0,0.0,0.06,24.98,2022,aug
470,Cred,14.81,19084.3,0.0,0.0,0.0,0.0,14.81,19084.3,2022,aug
471,DBS Digibank Apps,0.48,178.76,0.0,0.0,0.0,0.0,0.48,178.76,2022,aug
472,Deutsche Bank Apps,1.98,119.21,0.0,0.0,0.0,0.01,1.98,119.21,2022,aug
473,Dhanlaxmi Bank Apps,0.01,3.1,0.0,0.0,0.0,0.0,0.01,3.1,2022,aug
474,Equitas Small Finance Bank Apps,0.01,4.94,0.0,0.0,0.0,0.0,0.01,4.94,2022,aug
475,Fave,0.14,7.71,0.0,0.0,0.0,0.0,0.14,7.71,2022,aug
476,Federal Bank Apps,3.8,520.2,0.0,0.0,0.0,0.0,3.8,520.2,2022,aug
477,Fino Payments bank Apps,0.08,5.05,0.0,0.0,0.0,0.0,0.08,5.05,2022,aug
478,GoIbibo,0.01,4.82,0.0,0.0,0.0,0.0,0.01,4.82,2022,aug
479,Google Pay,2212.73,371081.16,0.0,0.0,0.0,0.0,2212.73,371081.16,2022,aug
480,Groww,0.8,490.93,0.0,0.0,0.0,0.0,0.8,490.93,2022,aug
481,HDFC Bank Apps,9.83,2415.47,0.0,0.0,0.0,0.0,9.83,2415.47,2022,aug
482,HSBC Bank Apps,0.11,65.7,0.0,0.44,0.0,0.0,0.11,66.14,2022,aug
483,ICICI Bank Apps,36.96,8334.98,4.96,406.52,3.68,1983.75,45.59,10725.25,2022,aug
484,IDBI Bank Apps,0.04,20.31,0.0,0.0,0.0,0.0,0.04,20.31,2022,aug
485,IDFC Bank Apps,10.19,762.41,0.0,0.0,0.0,0.0,10.19,762.41,2022,aug
486,India Post Payments Bank Apps,4.3,504.41,0.0,0.0,0.0,0.0,4.3,504.41,2022,aug
487,Indian Bank Apps,0.22,63.1,0.0,0.0,0.0,0.23,0.22,63.33,2022,aug
488,Indian Overseas Bank Apps,0.01,4.66,0.0,0.0,0.0,0.0,0.01,4.66,2022,aug
489,IndusInd Bank Apps,1.01,1605.56,0.0,0.0,0.0,0.0,1.01,1605.56,2022,aug
490,Janata Sahakari Bank Apps,0.01,4.56,0.0,0.0,0.0,0.0,0.01,4.56,2022,aug
491,Jio Payments Bank Apps,1.85,113.28,0.0,0.0,0.0,0.0,1.85,113.28,2022,aug
492,Jupiter,2.03,249.2,0.0,0.0,0.0,0.0,2.03,249.2,2022,aug
493,Karnataka Bank Apps,0.38,55.32,0.0,0.0,0.0,0.0,0.38,55.32,2022,aug
494,Karur Vysya Bank Apps,0.04,16.54,0.0,0.0,0.0,0.0,0.04,16.54,2022,aug
495,Kotak Mahindra Bank Apps,9.28,1939.14,0.0,0.0,0.0,0.0,9.28,1939.14,2022,aug
496,MakeMyTrip,0.15,62.67,0.0,0.0,0.0,0.0,0.15,62.67,2022,aug
497,MI Pay,0.15,24.8,0.0,0.0,0.0,0.0,0.15,24.8,2022,aug
498,Mobikwik,2.84,562.95,0.0,0.0,0.0,0.0,2.84,562.95,2022,aug
499,NSDL Payments Bank Apps,0.02,2.85,0.0,0.0,0.0,0.0,0.02,2.85,2022,aug
500,Paytm Payments Bank App,871.86,96034.11,4.11,10.37,0.38,458.24,986.39,114217.1,2022,aug
501,PhonePe,3146.71,528433.49,0.0,0.0,0.0,0.0,3146.71,528433.49,2022,aug
502,Punjab National Bank Apps,0.09,43.41,0.0,0.0,0.0,0.0,0.09,43.41,2022,aug
503,Punjab Sind Bank Apps,0.01,5.25,0.0,0.0,0.0,0.0,0.01,5.25,2022,aug
504,RBL Bank Apps,0.82,162.46,0.0,0.0,0.01,0.56,0.82,163.02,2022,aug
505,Samsung Pay,4.09,468.37,0.0,0.0,0.0,0.0,4.09,468.37,2022,aug
506,South Indian Bank Apps,0.16,52.73,0.0,0.0,0.0,0.0,0.16,52.73,2022,aug
507,Standard Chartered Bank Apps,0.14,73.6,0.0,0.0,0.0,0.0,0.14,73.6,2022,aug
508,State Bank of India Apps,4.1,1926.51,0.0,0.0,0.0,0.0,4.1,1926.51,2022,aug
509,Tamilnad Mercantile Bank Apps,0.06,7.94,0.0,0.0,0.0,0.0,0.06,7.94,2022,aug
510,TataNeu,0.1,15.78,0.0,0.0,0.0,0.0,0.1,15.78,2022,aug
511,TJSB Bank Apps,0.01,2.2,0.0,0.0,0.0,0.0,0.01,2.2,2022,aug
512,UCO Bank Apps,0.25,65.69,0.0,0.0,0.0,0.0,0.25,65.69,2022,aug
513,Ultracash,0.02,1.54,0.0,0.0,0.0,0.0,0.02,1.54,2022,aug
514,Union Bank Apps,0.52,215.23,0.0,0.0,0.0,0.0,0.52,215.23,2022,aug
515,Utkarsh Small Finance Bank Apps,0.02,4.71,0.0,0.0,0.0,0.0,0.02,4.71,2022,aug
516,WhatsApp,6.72,567.17,0.0,0.0,0.0,0.0,6.72,567.17,2022,aug
517,Yes Bank Apps,54.6,13008.95,0.0,0.0,3.2,3225.97,57.8,16234.92,2022,aug
518,Others,0.01,5.72,0.0,0.0,0.0,0.0,0.01,5.72,2022,aug
519,Airtel Payments Bank Apps,9.14,680.76,0.0,0.0,0.0,0.02,9.15,680.89,2022,sept
520,Allahabad Bank Apps,0.03,8.1,0.0,0.0,0.0,0.0,0.03,8.1,2022,sept
521,Amazon Pay,57.38,6015.31,0.0,0.0,0.0,0.0,57.38,6015.31,2022,sept
522,AU Small Finance Bank Apps,0.48,148.9,0.0,0.0,0.0,0.0,0.48,148.9,2022,sept
523,Axis Bank Apps,7.46,1421.09,50.24,46.13,0.02,1.85,57.72,1469.07,2022,sept
524,Bajaj Finserv,3.29,234.81,0.0,0.0,0.0,0.0,3.29,234.81,2022,sept
525,Bajaj Markets,0.01,1.38,0.0,0.0,0.0,0.0,0.01,1.38,2022,sept
526,Bandhan Bank Apps,0.01,1.88,0.0,0.0,0.0,0.0,0.01,1.88,2022,sept
527,Bank of Baroda Apps,1.11,443.84,0.0,0.0,0.0,0.0,1.11,443.85,2022,sept
528,Bank of India Apps,0.18,54.59,0.0,0.0,0.0,0.0,0.18,54.59,2022,sept
529,Bank of Maharashtra Apps,0.07,17.23,0.0,0.0,0.0,0.0,0.07,17.23,2022,sept
530,BHIM,25.17,8308.65,0.0,0.0,0.0,0.0,25.17,8308.65,2022,sept
531,Canara Bank Apps,0.78,207.18,0.0,0.0,0.0,0.0,0.78,207.18,2022,sept
532,Central Bank of India Apps,0.28,68.37,0.0,0.0,0.0,0.01,0.28,68.38,2022,sept
533,Citi Bank Apps,0.1,67.0,0.0,0.0,0.0,0.0,0.1,67.0,2022,sept
534,City Union Bank Apps,0.04,12.45,0.0,0.0,0.0,0.0,0.04,12.45,2022,sept
535,Cointab,0.04,19.35,0.0,0.0,0.0,0.0,0.04,19.35,2022,sept
536,Cred,14.96,19237.92,0.0,0.0,0.0,0.0,14.96,19237.92,2022,sept
537,DBS Digibank Apps,0.43,176.91,0.0,0.0,0.0,0.0,0.43,176.91,2022,sept
538,Deutsche Bank Apps,1.58,98.43,0.0,0.0,0.0,0.01,1.58,98.43,2022,sept
539,Dhanlaxmi Bank Apps,0.01,2.87,0.0,0.0,0.0,0.0,0.01,2.87,2022,sept
540,Equitas Small Finance Bank Apps,0.02,8.76,0.0,0.0,0.0,0.0,0.02,8.76,2022,sept
541,Fave,0.08,4.4,0.0,0.0,0.0,0.0,0.08,4.4,2022,sept
542,Federal Bank Apps,3.84,549.95,0.0,0.0,0.0,0.0,3.84,549.95,2022,sept
543,Fino Payments bank Apps,0.08,5.66,0.0,0.0,0.0,0.0,0.08,5.66,2022,sept
544,GoIbibo,0.01,3.58,0.0,0.0,0.0,0.0,0.01,3.58,2022,sept
545,Google Pay,2296.14,387996.14,0.0,0.0,0.0,0.0,2296.14,387996.14,2022,sept
546,Groww,0.11,68.03,0.0,0.0,0.0,0.0,0.11,68.03,2022,sept
547,HDFC Bank Apps,10.98,2686.1,0.0,0.0,0.0,0.0,10.98,2686.1,2022,sept
548,HSBC Bank Apps,0.12,70.14,0.0,0.43,0.0,0.0,0.12,70.56,2022,sept
549,ICICI Bank Apps,26.54,6862.5,4.84,366.84,3.45,3172.47,34.84,10401.81,2022,sept
